economy,date,country,gdp_pc_ppp,gdp_ppp,ir_spread,cred_priv_sec,bureaucracy_qual,corruption,investment_profile,law_order,exchange_rate,sd_interbank
KR,2016,"Korea, South",37142.83290278904,1903410.732086287,1.81,142.9552860726063,3.0,3.0,10.0,5.0,0.0378441418628603,0.127963831281036
KR,2017,"Korea, South",38824.11539026118,1998129.726322375,1.80666666666667,144.7984308238825,3.0,3.0,10.0,5.0,0.0192189117683016,0.0777197584618021
KR,2018,"Korea, South",40111.77575746147,2071181.809851117,1.63666666666667,150.3361270569216,3.0,3.0,10.0,5.0,0.0163206477363188,0.0811170538299154
KR,2019,"Korea, South",,,,,3.0,3.4166666666666665,10.0,5.0,0.0212126893689387,0.194018862429195
LA,1997,Lao PDR,,,,,,,,,0.110112490574683,
LA,1998,Lao PDR,,,,,,,,,0.121538757731096,
LA,1999,Lao PDR,,,,,,,,,0.164279000474001,
LA,2000,Lao PDR,,,,,,,,,0.0093801895331266,
LA,2001,Lao PDR,,,,,,,,,0.0181547077593656,
LA,2002,Lao PDR,,,,,,,,,0.0174838268680247,
LA,2003,Lao PDR,,,,,,,,,0.0061566923810482,
LA,2004,Lao PDR,,,,,,,,,0.0125298283547565,
LA,2005,Lao PDR,,,,,,,,,0.0084632446088042,
LA,2006,Lao PDR,,,,,,,,,0.0110378994155465,
LA,2007,Lao PDR,,,,,,,,,0.006199950233227,
LA,2008,Lao PDR,,,,,,,,,0.0111217400688398,
LA,2009,Lao PDR,,,,,,,,,0.0023005496055545,
LA,2010,Lao PDR,,,,,,,,,0.0066127575779527,
LA,2011,Lao PDR,,,,,,,,,0.0012937488220003,
LA,2012,Lao PDR,,,,,,,,,0.0019719258918757,
LA,2013,Lao PDR,,,,,,,,,0.0123134207472235,
LA,2014,Lao PDR,,,,,,,,,0.0019054723719108,
LA,2015,Lao PDR,,,,,,,,,0.0038427596549194,
LA,2016,Lao PDR,,,,,,,,,0.0059009993157517,
LA,2017,Lao PDR,,,,,,,,,0.003723426022015,
LA,2018,Lao PDR,,,,,,,,,0.0050633413705644,
LA,2019,Lao PDR,,,,,,,,,0.0024685103132024,
MM,1997,Myanmar,759.5566271316134,34200.73322654928,4.0,10.31889873149747,1.0,1.0,5.5,3.0,0.0124836264988746,
MM,1998,Myanmar,802.7528875213626,36614.53855837212,4.0,9.699200385643715,1.0,1.0,4.416666666666667,3.0,0.0157844714181587,
MM,1999,Myanmar,892.3254411104361,41208.54990498002,5.125,8.097720880967165,1.0,1.0,4.0,3.0,0.0106334823793654,
MM,2000,Myanmar,1025.710407764536,47920.88356334718,5.5,9.51740928593184,1.0,1.0,4.0,3.0,0.012639199529624,
MM,2001,Myanmar,1154.626473089247,54527.37374681647,5.5,11.00217158246301,1.0,1.0,4.833333333333333,3.0,0.0112271242012738,
MM,2002,Myanmar,1300.795796900597,62050.783539833545,5.5,10.34484714087702,1.0,1.0,3.9583333333333335,3.0,0.0103272618500436,
MM,2003,Myanmar,1494.384325015641,71952.96441551423,5.5,4.095681213224004,1.0,1.0,3.5833333333333335,3.0,0.0172228571918945,
MM,2004,Myanmar,1727.868284131795,83913.03163882603,5.5,4.740162894773321,1.0,1.0,2.9166666666666665,3.0,0.0122228436106692,
MM,2005,Myanmar,2007.5140976073,98267.66250680592,5.5,4.657059701001534,1.0,1.0,2.5,3.0,0.0098401876012863,
MM,2006,Myanmar,2322.057579209802,114479.8768155014,4.7083333333333,3.877139918310581,1.0,1.0,2.5,3.0,0.0112929179534224,
MM,2007,Myanmar,2653.118882482085,131651.6722991127,5.0,3.423736464899744,1.0,1.375,2.5,3.0,0.0074787356816117,
MM,2008,Myanmar,2963.697787519344,147976.3695270329,5.0,3.12110290159629,1.0,1.5,2.5,3.0,0.0209894144078554,
MM,2009,Myanmar,3280.274594420832,164835.00223042292,5.0,3.4721769114853,1.0,1.5,2.5,3.0,0.0158441893980353,
MM,2010,Myanmar,3613.019142977039,182821.72408429708,5.0,4.766953785122932,1.0,1.5,2.5,3.0,0.0188043259466663,
MM,2011,Myanmar,3864.959767555726,197076.67549792348,5.0,6.746762064036014,1.0,1.5,2.5833333333333335,3.0,0.0169485205728544,
MM,2012,Myanmar,4193.132338789755,215584.4397405701,5.0,9.310266145082858,1.0,1.5,4.0,3.0,1.50583838576899,
MM,2013,Myanmar,4587.086831315739,237851.6951535446,5.0,12.83852972850649,1.0,1.5,6.0,3.0,0.017599873500124,
MM,2014,Myanmar,5005.999653462853,261717.7017247583,5.0,15.56162637777843,1.0,1.5,5.708333333333333,3.0,0.011506382132027,
MM,2015,Myanmar,5372.241160930818,283013.5646049183,5.0,18.11470001606788,1.0,1.5,6.583333333333333,3.0,0.0314738097828789,
MM,2016,Myanmar,5709.871360544331,302881.41675100155,5.0,21.98712702159281,1.0,1.625,7.583333333333333,3.0,0.0273953429217121,
MM,2017,Myanmar,6172.392649462371,329498.25057372963,5.0,24.25596163257949,1.0,2.0,8.0,3.0,0.0034424305869663,
MM,2018,Myanmar,6674.028647319575,358451.36683155544,5.0,25.26006661689191,1.0,2.0,8.0,3.0,0.0201953741556725,
MM,2019,Myanmar,,,,,1.0,2.0,8.0,3.0,0.005964802574021,
MY,1997,Malaysia,12431.50421580834,268057.9520841026,2.85166666666663,158.3850475806881,3.0,4.0,8.083333333333334,5.0,0.0445049404939863,4.73941297699708
MY,1998,Malaysia,11355.61354189246,251125.46443666628,3.620833333333369,158.5053787701726,3.0,3.75,6.5,4.916666666666667,0.0788495303919101,5.66361982669293
MY,1999,Malaysia,11931.65828885773,270386.8641179752,4.439166666666661,149.1529810748627,3.0,3.0,6.833333333333333,3.3333333333333335,0.0,0.945681344367812
MY,2000,Malaysia,12973.90026943902,300919.977141738,4.31083333333333,134.9998539257746,3.0,3.0,7.166666666666667,3.0,0.0,0.525859694251855
MY,2001,Malaysia,13037.70037003223,309112.38955943816,3.7525,129.1013755782392,3.0,2.6666666666666665,8.416666666666666,3.0,0.0,0.0807660871045377
MY,2002,Malaysia,13670.03763663823,330929.6160924543,3.32333333333333,121.8273449344046,3.0,2.5,8.125,3.0,0.0,0.0511195172427523
MY,2003,Malaysia,14437.40670764942,356586.8951016188,3.23416666666666,118.9741488801033,3.0,2.5,8.583333333333334,3.0,0.0,0.0468401169933549
MY,2004,Malaysia,15522.70405206059,391027.0358744483,3.04583333333333,111.9376051482107,3.0,2.5,9.0,3.6666666666666665,0.0,0.0113966270049076
MY,2005,Malaysia,16531.598918338,424706.8770190425,2.95083333333333,106.5244319073785,3.0,2.4166666666666665,9.0,4.0,0.0044611021119898,0.0831646093987205
MY,2006,Malaysia,17632.13059885976,461996.3982982299,3.33666666666666,103.6638303743163,3.0,2.375,9.0,4.0,0.0104484693590485,0.18484708487367
MY,2007,Malaysia,18872.82195490377,504288.7855791521,3.24333333333334,101.5800751601482,3.0,2.8333333333333335,9.333333333333334,4.0,0.0135473641091307,0.0059706699988066
MY,2008,Malaysia,19787.6991497507,538937.8927688049,2.95416666666667,96.74825350652056,3.0,2.5,9.5,4.0,0.0215516088973497,0.0764547248090051
MY,2009,Malaysia,19283.45231181736,534827.321206347,3.0025,111.6068899879373,3.0,2.5,9.5,4.0,0.0140147039171589,0.322840620945214
MY,2010,Malaysia,20605.20111243924,581232.2341617249,2.4975,107.1227525738854,3.0,2.5,9.291666666666666,4.0,0.018918864448649,0.293322750118135
MY,2011,Malaysia,21806.82278527146,624786.2983137873,2.00416666666667,108.4259367053787,3.0,2.5,9.5,4.0,0.0283691223999999,0.126326810471117
MY,2012,Malaysia,23105.07529244507,671622.0023077647,1.805,114.1245298171319,3.0,2.5,9.5,4.0,0.0189399881040596,0.022557876869462
MY,2013,Malaysia,24279.37169405869,715485.6966926388,1.6425,119.8996939104116,3.0,2.5,9.5,4.0,0.0196065210398547,0.0199602390016583
MY,2014,Malaysia,25875.50267446425,772812.2272815444,1.53879344729345,120.5786510228471,3.0,2.5,9.5,4.0,0.0198845967654753,0.124884966515101
MY,2015,Malaysia,27116.57625667256,820844.8494358374,1.45082640075973,123.1036491906408,3.0,2.5,8.208333333333334,4.0,0.0394085575668971,559.623991839098
MY,2016,Malaysia,28246.75054749212,866746.0041866885,1.51628535731244,121.979790734087,3.0,2.5,8.0,4.0,0.0360882476718719,518.729374810438
MY,2017,Malaysia,30025.17655382077,933933.9574115383,1.683559419753081,117.2241027374079,3.0,2.5,8.0,4.0,0.0114390404138185,523.704877357714
MY,2018,Malaysia,31782.15335731357,1002046.323609096,1.78499666239316,120.3937069593811,3.0,2.5,8.083333333333334,4.0,0.0106315704188264,520.956751652849
MY,2019,Malaysia,,,,,3.0,2.5,8.5,4.0,0.012488984333906,623.648801613128
PH,1997,Philippines,3198.505358689525,233589.6738238331,6.081916666666698,56.45748231271297,2.4166666666666665,3.0,8.0,4.0,0.0542431917415375,10.9623638516907
PH,1998,Philippines,3145.173730011332,234856.4567998384,4.671083333333399,43.32174378191816,3.0,3.4166666666666665,8.0,4.0,0.0545577235481644,1.37381332205803
PH,1999,Philippines,3217.647206438399,245589.9057903712,3.609249999999999,38.51754077215298,3.0,4.0,8.0,4.0,0.0199641555597719,1.67583856922365
PH,2000,Philippines,3361.325849358742,262155.7021183539,2.602166666666669,36.76903274562383,3.0,2.4166666666666665,8.0,3.0833333333333335,0.0356298611016137,2.22784053928898
PH,2001,Philippines,3459.885945982168,275659.0535687222,3.657416666666629,37.52963606691156,3.0,1.9166666666666667,9.916666666666666,2.0,0.0253630050843033,1.24743901893156
PH,2002,Philippines,3566.983839965521,290228.5604206253,4.530500000000001,34.88447430283873,3.0,1.5,10.0,2.0,0.010721464263388,0.078918273675202
PH,2003,Philippines,3736.355691872109,310311.7045670474,4.250999999999999,33.14049057855616,3.0,1.9166666666666667,9.75,2.0,0.013304594397984,0.14802759755459
PH,2004,Philippines,4013.774343192681,340009.000077546,3.9015,32.24141347929128,3.0,2.0,9.166666666666666,2.0,0.0040267655348326,0.187146192172423
PH,2005,Philippines,4255.375297768692,367350.5917990045,4.6289166666667,29.0734731189038,3.0,2.0,9.25,2.25,0.0134114977790568,0.299816805682565
PH,2006,Philippines,4531.986251864492,398310.2667945865,4.4845,28.6939873699044,3.0,2.0,8.958333333333334,2.5,0.0160019914478587,0.341910185796673
PH,2007,Philippines,4877.472738523467,436072.8011295506,4.995416666666671,28.86413816834803,3.0,2.0,9.0,2.5,0.0175365324793963,0.60349147517265
PH,2008,Philippines,5093.578334236753,463016.2794635476,4.261583333333331,29.06497800008596,3.0,2.0,9.0,2.5,0.0276031687446364,0.316375340474896
PH,2009,Philippines,5106.39920580137,471903.5830160023,5.82516666666667,29.1627992226151,3.0,2.0,9.0,2.5,0.0176452177573761,0.465412003856082
PH,2010,Philippines,5468.305506857454,513839.0605356629,4.452999999999999,29.57853404297868,3.0,2.0,9.0,2.5,0.0192100325198276,0.061776431590049
PH,2011,Philippines,5689.76094098301,543770.7205485106,3.27533333333333,31.86832021668265,3.0,2.0,9.083333333333334,2.5,0.0155065139945664,0.199954540288082
PH,2012,Philippines,6081.936666639756,591241.1075129773,2.52358333333333,33.41438046980057,3.0,2.0,9.041666666666666,2.5,0.0140877515311122,0.286497924261347
PH,2013,Philippines,6514.66717101521,644115.2539617232,4.105,35.85986548103897,3.0,2.25,8.333333333333334,2.5,0.0166551759646,0.535108655066681
PH,2014,Philippines,6930.764463153297,696632.8849304232,4.29708333333334,39.17741020836833,3.0,2.5,8.0,2.5,0.0122380518165518,0.229683708740098
PH,2015,Philippines,7313.40980493888,746795.7658546026,3.98625,41.76722091975078,3.0,2.5,8.25,2.5,0.0095700703910374,0.0074888806462203
PH,2016,Philippines,7784.136699041406,806934.1785274494,4.045833333333331,44.7156280141678,3.0,2.5,9.666666666666666,2.5,0.0183304682481725,0.015800604131143
PH,2017,Philippines,8340.331330696778,877179.8688908435,3.74875,65.21111586119558,3.0,2.5,9.625,2.5,0.0124147843166244,0.148720069563288
PH,2018,Philippines,8951.085653661525,954650.488949628,3.00178996401533,66.33891219923656,3.0,2.5,8.791666666666666,2.5,0.0114836617123079,0.707666267003413
PH,2019,Philippines,,,,,3.0,2.5,9.25,2.5,0.013388788052893,0.486071979954584
SG,1997,Singapore,37384.43700753728,141912.7434892178,2.85083333333333,96.47030492841596,3.7083333333333335,4.0,9.0,6.0,0.0200753661139094,2.38757256861643
SG,1998,Singapore,35740.22735404305,140359.48548775338,2.837499999999991,107.9310736581799,4.0,4.0,9.0,6.0,0.0399235203837143,1.19741213862182
SG,1999,Singapore,38026.44922444018,150536.1791531235,4.11666666666667,102.707304148647,4.0,4.0,9.0,6.0,0.0141559399925222,0.484645455962606
SG,2000,Singapore,41662.74367186934,167812.8236202548,4.121666666666661,96.05246316541934,4.0,4.0,10.833333333333334,6.0,0.0090650606086783,0.642817959590583
SG,2001,Singapore,41000.41842877278,169660.2234632829,4.12833333333333,115.0239673407688,4.0,4.083333333333333,11.75,6.0,0.0193928211902643,0.768880870787261
SG,2002,Singapore,42886.18105210269,179090.5477645282,4.476666666666663,102.0242235728714,4.0,4.5,12.0,6.0,0.0100500562268196,0.2345063503329
SG,2003,Singapore,46342.29649611407,190690.4865219191,4.804166666666671,104.7828006341484,4.0,4.5,12.0,5.166666666666667,0.0128856051171199,0.141568777768723
SG,2004,Singapore,51612.82421401298,215053.2965908562,4.896666666666667,95.72896576198484,4.0,4.5,12.0,5.0,0.0104738153197812,0.314892894453178
SG,2005,Singapore,55809.7003194936,238070.8988542837,4.859166666666667,89.2233561956159,4.0,4.5,12.0,5.0,0.0104954162652545,0.397997284234905
SG,2006,Singapore,60745.45587387425,267362.9233923145,4.7425,84.28705599791327,4.0,4.5,12.0,5.0,0.0092337784739178,0.158450372299745
SG,2007,Singapore,65230.10844044228,299314.810359705,4.800833333333333,85.35175960477834,4.0,4.5,12.0,5.0,0.0112022958108062,0.504538796912944
SG,2008,Singapore,64230.63595830617,310837.48273408314,4.960833333333333,97.86436233124142,4.0,4.5,12.0,5.0,0.0234963463495828,0.335538429084597
SG,2009,Singapore,62873.49474981068,313586.1448297975,5.0875,96.86137654947244,4.0,4.5,12.0,5.0,0.0148226726254834,0.0542170168625402
SG,2010,Singapore,71565.99972871924,363321.40093478025,5.174166666666667,94.8584026979012,4.0,4.5,12.0,5.0,0.017946574072395,0.0180935405448442
SG,2011,Singapore,76034.3340635206,394138.26507306297,5.211666666666667,104.7036738415774,4.0,4.5,12.0,5.0,0.0317052176435855,0.0088323065251505
SG,2012,Singapore,78978.8228536234,419570.0207440345,5.244166666666667,112.9735431657358,4.0,4.5,12.0,5.0,0.0175268019548628,0.0061318838867023
SG,2013,Singapore,82881.40699898367,447490.1431754467,5.24,124.0659515686194,4.0,4.5,12.0,5.0,0.0110877950831836,0.012611131489688
SG,2014,Singapore,86611.51358638867,473741.0745397962,5.205833333333333,128.129763309946,4.0,4.5,12.0,5.0,0.0097282858705127,
SG,2015,Singapore,89007.46080247458,492656.4735566184,5.183333333333333,122.4213538457615,4.0,4.5,12.0,5.0,0.01887187283995,
SG,2016,Singapore,91452.04272997164,512797.4845150435,5.159999999999999,124.0998189396912,4.0,4.5,11.583333333333334,5.0,0.0208835505507461,
SG,2017,Singapore,96552.60260720618,541877.6336401007,5.138333333333334,122.7186497911966,4.0,4.833333333333333,11.0,5.0,0.0052338548850114,
SG,2018,Singapore,101531.6302280674,572503.9666078782,5.173333333333333,121.9004854690135,4.0,5.0,11.0,5.0,0.010445628485753,
SG,2019,Singapore,,,,,4.0,5.0,11.75,5.0,0.0116113911701434,
TH,1997,Thailand,7150.099886097642,435059.1390276308,3.125,166.5040754313049,2.5833333333333335,2.9166666666666665,7.416666666666667,5.0,0.0754211940373112,4.73941297699708
TH,1998,Thailand,6598.523724942949,406370.7632485552,3.7708333333334,153.4056618240886,2.0,2.0,5.0,5.0,0.0845665484761136,5.66361982669293
TH,1999,Thailand,6919.688537644747,431086.70766034746,4.208333333333339,127.71743453461,2.0,2.5,5.583333333333333,5.0,0.0332421323366418,0.944723865769326
TH,2000,Thailand,7312.810697548492,460360.75385654054,4.541666666666661,105.1217389640624,2.0,2.25,8.666666666666666,5.0,0.0234907658517593,0.813765149844077
TH,2001,Thailand,7659.243252170387,486662.1582113316,4.729166666666661,93.07844714315944,2.0,1.6666666666666667,9.125,5.0,0.0195298209939851,0.58597895862426
TH,2002,Thailand,8190.496026253441,524757.602479186,,96.86939148755766,2.0,1.5,8.5,5.0,0.0132420915063229,0.229039838360138
TH,2003,Thailand,8875.774031059973,572930.024351201,,94.13466327752415,2.0,1.5,8.625,2.9583333333333335,0.0126721958206132,0.323133327939351
TH,2004,Thailand,9621.585541549615,625357.8291270941,3.45472337366756,95.1445902726776,2.0,1.5,9.25,2.5,0.0150104326813267,0.378032049140436
TH,2005,Thailand,10270.27253620818,671842.0893101036,3.06623911034917,93.82990567824228,2.0,1.5,8.5,2.5,0.012542080481851,0.590798356114125
TH,2006,Thailand,11039.84208944856,726560.0049461484,1.935076857931,88.90656207243029,2.0,1.5,8.5,2.5,0.0143255686107456,0.324876303658236
TH,2007,Thailand,11885.80936726873,786627.4318938066,3.20577844727958,106.3624807563638,2.0,1.5,7.083333333333333,2.5,0.0095525613438823,0.627603756321366
TH,2008,Thailand,12261.4598991903,815766.9923696717,3.28589023607177,105.759731251824,2.0,1.7083333333333333,7.458333333333333,2.5,0.0203229980168647,0.286094790054938
TH,2009,Thailand,12207.96844581898,816308.260583658,3.75405770656622,108.9834768598198,2.0,2.0,7.5,2.5,0.0146456431970664,0.361833822754682
TH,2010,Thailand,13213.31473708527,887869.0537312576,3.13436741628047,115.7475043443157,2.0,2.0,7.5,2.5,0.0136262807780496,0.265635206958731
TH,2011,Thailand,13537.48834152202,914029.30916343,2.60950740913368,130.6730766439749,2.0,2.0,8.0,2.5,0.0205556563885657,0.483185561389397
TH,2012,Thailand,14727.14304707892,999029.8424744948,2.58716412407522,136.2310427291914,2.0,2.0,8.5,2.5,0.0143292805248904,0.123968855023043
TH,2013,Thailand,15318.63674334943,1043880.856875812,2.627377533315,142.3631585921315,2.0,2.0,8.5,2.5,0.0196710755230844,0.154779167955686
TH,2014,Thailand,15694.33668213352,1074100.470717632,3.19605600201946,145.5642587680658,2.0,2.0,7.875,2.5,0.0100778843912899,0.100204708504927
TH,2015,Thailand,16293.60979936868,1119607.429788427,3.298459393239,149.3734273739481,2.0,2.0,7.5,2.5,0.0167632597040299,0.205322994757409
TH,2016,Thailand,16961.26557052737,1169841.061843747,3.1680031413675,146.5832962784559,2.0,2.0,7.708333333333333,2.5,0.0123923916197251,0.000554785559624
TH,2017,Thailand,17917.2068895324,1240047.3445811588,3.12742095610567,144.9838803677676,2.0,2.0,7.958333333333333,2.5,0.0088754799380468,0.0001426872886737
TH,2018,Thailand,19051.33338171117,1322705.956924135,2.85916666666667,144.5918646331183,2.0,2.0,7.875,2.5,0.0172238673790814,0.0417275099059059
TH,2019,Thailand,,,,,2.0,2.0,8.833333333333334,2.5,0.0116771809260679,0.184550170105588
VN,1997,Vietnam,1709.896772673374,131889.8336845247,5.904166666666701,19.84884112453487,2.0,2.4166666666666665,6.583333333333333,5.0,0.0134616877104982,
VN,1998,Vietnam,1805.815779218433,141062.58172285112,5.17,20.1238631421789,2.0,2.0,5.166666666666667,5.0,0.0249743287137992,
VN,1999,Vietnam,1896.989469931743,149930.2150338836,5.3275,28.186587055123,2.0,2.0,5.0,5.0,0.0006177222713512,
VN,2000,Vietnam,2048.363758988401,163685.5919066318,6.89666666666667,35.25907400950082,2.0,2.0,5.833333333333333,5.0,0.003956367155516,
VN,2001,Vietnam,2200.020239642485,177635.1319993131,4.11583333333333,39.29039362553112,2.0,1.6666666666666667,7.375,4.166666666666667,0.003834749946287,
VN,2002,Vietnam,2353.000468140171,191850.4978405312,2.614166666666669,43.13077448568581,2.0,1.5,7.5,4.0,0.0017050275193296,
VN,2003,Vietnam,2538.16320441873,208895.034921928,2.858333333333331,48.37235081336001,2.0,1.5,7.333333333333333,4.0,0.0016405448635098,
VN,2004,Vietnam,2777.246873949291,230685.9599636595,3.55125,58.72243078845866,2.0,1.5,7.75,4.0,0.0017320789634458,
VN,2005,Vietnam,3051.608497484362,255824.4606743259,3.880000000000001,60.46678778250789,2.0,1.5,8.5,4.0,0.0009683093182202,
VN,2006,Vietnam,3332.143253022497,281957.76499836135,3.54625,65.3595423737595,2.0,2.4583333333333335,8.916666666666666,4.0,0.0013654920966771,
VN,2007,Vietnam,3631.182561608154,310174.1292589008,3.6875,85.63968738395003,2.0,2.9583333333333335,9.0,4.0,0.0043676244640462,
VN,2008,Vietnam,3874.039234178528,334110.3656514625,3.0531547619047,82.87277096520089,2.0,3.5,8.416666666666666,4.0,0.0118640991300843,
VN,2009,Vietnam,4074.184240003608,354829.8805248228,2.159000000000001,103.3223537696453,2.0,3.5,8.0,4.0,0.0163077610146654,
VN,2010,Vietnam,4342.75191695564,382021.6850103347,1.9415,114.7234700819528,2.0,2.75,8.0,4.0,0.011219694276114,
VN,2011,Vietnam,4662.223052076021,414339.0403681803,2.960333333333301,101.7990061441501,2.0,2.5,7.166666666666667,4.0,0.0264501849158061,
VN,2012,Vietnam,4949.131363060198,444444.3048925057,2.968,94.83221168052567,2.0,2.5,7.0,4.0,0.0,
VN,2013,Vietnam,5253.397518525016,476764.0646023296,3.2341666666667,96.80326851106308,2.0,2.5,7.0,4.0,0.0029961243898742,
VN,2014,Vietnam,5613.62730361601,514851.5546320844,2.907499999999999,100.3001701687416,2.0,2.5,7.166666666666667,4.0,0.0029950287592404,
VN,2015,Vietnam,5989.757690249602,555113.2286808467,2.37,111.9263295572332,2.0,2.5,8.0,4.0,0.0037875181357916,
VN,2016,Vietnam,6365.289485465456,596037.5853096019,1.925,123.8148746994325,2.0,2.5,8.0,4.0,0.0025665500460755,
VN,2017,Vietnam,6857.984043847762,648742.261437579,2.25833333333333,130.7217968323945,2.0,2.1666666666666665,8.0,4.0,0.0013783639029754,
VN,2018,Vietnam,7447.814334049477,711567.123361749,2.720388888888889,133.1359817355249,2.0,2.375,8.083333333333334,4.0,0.0012438696757545,
VN,2019,Vietnam,,,,,2.0,2.5,8.5,4.0,0.0011285895406321,
